image_path,relative_path,dataset,location,top_category,confidence,is_empty,fish,coral,marine_animal,vegetation,sand_seafloor,rocks,shipwreck_debris,man_made_structure,diver,open_water,murky_turbid,dark_overexposed,blurry_corrupt
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171774742305.tiff,canyons/calibration/imgs/16233171774742305.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5234,False,0.0005,0.0040,0.0004,0.0085,0.0060,0.1074,0.0627,0.5234,0.0066,0.0151,0.1360,0.0157,0.1138
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171775713732.tiff,canyons/calibration/imgs/16233171775713732.tiff,flsea_vi,canyons/calibration,murky_turbid,0.2480,True,0.0011,0.0061,0.0012,0.0241,0.0452,0.1977,0.0614,0.2123,0.0069,0.0216,0.2480,0.0219,0.1526
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171776837091.tiff,canyons/calibration/imgs/16233171776837091.tiff,flsea_vi,canyons/calibration,murky_turbid,0.2534,True,0.0021,0.0140,0.0022,0.0288,0.0189,0.1307,0.0467,0.2380,0.0055,0.0123,0.2534,0.0269,0.2204
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171777766323.tiff,canyons/calibration/imgs/16233171777766323.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.4100,True,0.0018,0.0079,0.0029,0.0290,0.0093,0.0750,0.0491,0.1844,0.0071,0.0116,0.1860,0.0260,0.4100
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171778711393.tiff,canyons/calibration/imgs/16233171778711393.tiff,flsea_vi,canyons/calibration,murky_turbid,0.3347,True,0.0026,0.0059,0.0048,0.0312,0.0089,0.0576,0.0401,0.2343,0.0114,0.0247,0.3347,0.0293,0.2144
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171779683383.tiff,canyons/calibration/imgs/16233171779683383.tiff,flsea_vi,canyons/calibration,man_made_structure,0.4499,False,0.0014,0.0049,0.0030,0.0377,0.0087,0.0393,0.0528,0.4499,0.0025,0.0138,0.3130,0.0086,0.0643
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171780706370.tiff,canyons/calibration/imgs/16233171780706370.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3874,False,0.0013,0.0063,0.0055,0.0514,0.0076,0.0408,0.1298,0.3874,0.0065,0.0166,0.1222,0.0283,0.1963
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171781766639.tiff,canyons/calibration/imgs/16233171781766639.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7587,False,0.0015,0.0027,0.0015,0.0108,0.0070,0.0264,0.0435,0.7587,0.0020,0.0224,0.0567,0.0107,0.0561
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171782737164.tiff,canyons/calibration/imgs/16233171782737164.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6354,False,0.0012,0.0042,0.0014,0.0071,0.0107,0.1010,0.0441,0.6354,0.0069,0.0157,0.0658,0.0146,0.0918
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171783738563.tiff,canyons/calibration/imgs/16233171783738563.tiff,flsea_vi,canyons/calibration,man_made_structure,0.4859,False,0.0007,0.0022,0.0008,0.0064,0.0178,0.1281,0.1214,0.4859,0.0068,0.0150,0.0684,0.0147,0.1318
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171784736567.tiff,canyons/calibration/imgs/16233171784736567.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3684,False,0.0005,0.0023,0.0003,0.0079,0.0146,0.1380,0.1209,0.3684,0.0065,0.0118,0.1363,0.0183,0.1744
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171785678062.tiff,canyons/calibration/imgs/16233171785678062.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7136,False,0.0006,0.0028,0.0002,0.0096,0.0072,0.0634,0.0775,0.7136,0.0011,0.0134,0.0687,0.0100,0.0319
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171786745694.tiff,canyons/calibration/imgs/16233171786745694.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5962,False,0.0003,0.0046,0.0001,0.0050,0.0028,0.2794,0.0374,0.5962,0.0017,0.0039,0.0303,0.0045,0.0338
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171787714850.tiff,canyons/calibration/imgs/16233171787714850.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5001,False,0.0004,0.0063,0.0002,0.0094,0.0163,0.2288,0.1096,0.5001,0.0027,0.0119,0.0614,0.0063,0.0466
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171788674407.tiff,canyons/calibration/imgs/16233171788674407.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6160,False,0.0004,0.0024,0.0001,0.0053,0.0119,0.0675,0.1288,0.6160,0.0012,0.0230,0.0714,0.0094,0.0626
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171789747024.tiff,canyons/calibration/imgs/16233171789747024.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7298,False,0.0004,0.0029,0.0001,0.0038,0.0073,0.0642,0.1056,0.7298,0.0010,0.0083,0.0377,0.0037,0.0352
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171790740561.tiff,canyons/calibration/imgs/16233171790740561.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5965,False,0.0007,0.0077,0.0003,0.0065,0.0102,0.1778,0.0533,0.5965,0.0013,0.0113,0.0532,0.0075,0.0737
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171791711822.tiff,canyons/calibration/imgs/16233171791711822.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7227,False,0.0032,0.0082,0.0003,0.0087,0.0099,0.0249,0.0309,0.7227,0.0008,0.0216,0.0593,0.0163,0.0934
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171792710536.tiff,canyons/calibration/imgs/16233171792710536.tiff,flsea_vi,canyons/calibration,man_made_structure,0.4491,False,0.0043,0.0266,0.0008,0.0422,0.0170,0.0885,0.0248,0.4491,0.0020,0.0340,0.0740,0.0365,0.2002
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171793775644.tiff,canyons/calibration/imgs/16233171793775644.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5681,False,0.0042,0.0165,0.0011,0.0330,0.0049,0.0282,0.0182,0.5681,0.0026,0.0265,0.0518,0.0566,0.1883
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171794754748.tiff,canyons/calibration/imgs/16233171794754748.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.3839,True,0.0059,0.0220,0.0012,0.0862,0.0028,0.0137,0.0287,0.2779,0.0018,0.0249,0.0511,0.1000,0.3839
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171795667267.tiff,canyons/calibration/imgs/16233171795667267.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3326,False,0.0076,0.0565,0.0015,0.0520,0.0114,0.0669,0.0870,0.3326,0.0016,0.0156,0.0745,0.0465,0.2463
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171796939845.tiff,canyons/calibration/imgs/16233171796939845.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7302,False,0.0018,0.0204,0.0009,0.0287,0.0075,0.0209,0.0431,0.7302,0.0016,0.0158,0.0458,0.0288,0.0543
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171797784180.tiff,canyons/calibration/imgs/16233171797784180.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5617,False,0.0046,0.0198,0.0011,0.0270,0.0274,0.0261,0.0817,0.5617,0.0020,0.0252,0.0857,0.0290,0.1088
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171798686426.tiff,canyons/calibration/imgs/16233171798686426.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6011,False,0.0019,0.0056,0.0006,0.0133,0.0118,0.0376,0.1129,0.6011,0.0020,0.0157,0.0570,0.0192,0.1211
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171799708102.tiff,canyons/calibration/imgs/16233171799708102.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5633,False,0.0008,0.0060,0.0002,0.0079,0.0127,0.1076,0.0877,0.5633,0.0028,0.0177,0.0625,0.0213,0.1097
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171800911520.tiff,canyons/calibration/imgs/16233171800911520.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3799,False,0.0012,0.0056,0.0004,0.0118,0.0071,0.0787,0.0428,0.3799,0.0073,0.0287,0.1438,0.0567,0.2360
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171801761773.tiff,canyons/calibration/imgs/16233171801761773.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3449,False,0.0008,0.0035,0.0003,0.0116,0.0071,0.0870,0.0389,0.3449,0.0132,0.0282,0.2111,0.0468,0.2067
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171802666419.tiff,canyons/calibration/imgs/16233171802666419.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3187,False,0.0012,0.0085,0.0005,0.0193,0.0086,0.0690,0.0122,0.3187,0.0036,0.0319,0.2737,0.0337,0.2192
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171803681330.tiff,canyons/calibration/imgs/16233171803681330.tiff,flsea_vi,canyons/calibration,man_made_structure,0.4499,False,0.0005,0.0040,0.0003,0.0056,0.0073,0.1046,0.0247,0.4499,0.0059,0.0154,0.1589,0.0133,0.2095
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171804706838.tiff,canyons/calibration/imgs/16233171804706838.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5656,False,0.0007,0.0031,0.0004,0.0041,0.0079,0.0418,0.0379,0.5656,0.0067,0.0180,0.1710,0.0138,0.1289
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171805792208.tiff,canyons/calibration/imgs/16233171805792208.tiff,flsea_vi,canyons/calibration,man_made_structure,0.4156,False,0.0009,0.0066,0.0007,0.0110,0.0275,0.1417,0.0431,0.4156,0.0035,0.0102,0.2615,0.0069,0.0707
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171806658978.tiff,canyons/calibration/imgs/16233171806658978.tiff,flsea_vi,canyons/calibration,man_made_structure,0.4807,False,0.0007,0.0068,0.0009,0.0126,0.0259,0.1718,0.0551,0.4807,0.0054,0.0075,0.1623,0.0070,0.0631
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171807677202.tiff,canyons/calibration/imgs/16233171807677202.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6323,False,0.0012,0.0071,0.0014,0.0214,0.0274,0.0880,0.0413,0.6323,0.0027,0.0330,0.0966,0.0086,0.0390
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171808867145.tiff,canyons/calibration/imgs/16233171808867145.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5302,False,0.0014,0.0065,0.0030,0.0206,0.0322,0.0920,0.0466,0.5302,0.0116,0.0254,0.1660,0.0167,0.0478
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171809635441.tiff,canyons/calibration/imgs/16233171809635441.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7256,False,0.0010,0.0025,0.0014,0.0092,0.0109,0.0500,0.0303,0.7256,0.0064,0.0144,0.1023,0.0071,0.0389
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171810691540.tiff,canyons/calibration/imgs/16233171810691540.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6274,False,0.0017,0.0044,0.0034,0.0243,0.0144,0.0166,0.0340,0.6274,0.0030,0.0182,0.1777,0.0067,0.0684
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171811643782.tiff,canyons/calibration/imgs/16233171811643782.tiff,flsea_vi,canyons/calibration,man_made_structure,0.8102,False,0.0005,0.0032,0.0009,0.0072,0.0133,0.0357,0.0398,0.8102,0.0007,0.0103,0.0590,0.0020,0.0172
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171812815897.tiff,canyons/calibration/imgs/16233171812815897.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6687,False,0.0009,0.0036,0.0015,0.0090,0.0079,0.0585,0.0307,0.6687,0.0020,0.0102,0.0661,0.0118,0.1292
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171813781588.tiff,canyons/calibration/imgs/16233171813781588.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7364,False,0.0012,0.0024,0.0012,0.0066,0.0155,0.0220,0.0307,0.7364,0.0010,0.0240,0.0956,0.0091,0.0543
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171814797387.tiff,canyons/calibration/imgs/16233171814797387.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6763,False,0.0007,0.0013,0.0006,0.0061,0.0080,0.0121,0.1127,0.6763,0.0030,0.0202,0.0647,0.0115,0.0827
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171815734413.tiff,canyons/calibration/imgs/16233171815734413.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.4260,True,0.0005,0.0015,0.0005,0.0065,0.0090,0.0477,0.1358,0.1957,0.0051,0.0272,0.1025,0.0420,0.4260
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171816702218.tiff,canyons/calibration/imgs/16233171816702218.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.4715,True,0.0006,0.0013,0.0012,0.0074,0.0120,0.1059,0.0722,0.1622,0.0054,0.0165,0.1043,0.0396,0.4715
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171817666702.tiff,canyons/calibration/imgs/16233171817666702.tiff,flsea_vi,canyons/calibration,man_made_structure,0.2785,False,0.0004,0.0005,0.0011,0.0042,0.0140,0.0192,0.2300,0.2785,0.0070,0.0307,0.1003,0.0467,0.2674
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171818671532.tiff,canyons/calibration/imgs/16233171818671532.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.3072,True,0.0005,0.0019,0.0008,0.0041,0.0132,0.1514,0.0819,0.2606,0.0077,0.0173,0.1089,0.0446,0.3072
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171819744332.tiff,canyons/calibration/imgs/16233171819744332.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.3265,True,0.0004,0.0010,0.0004,0.0058,0.0282,0.0637,0.2435,0.1915,0.0037,0.0158,0.0777,0.0418,0.3265
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171820846210.tiff,canyons/calibration/imgs/16233171820846210.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5059,False,0.0003,0.0008,0.0001,0.0035,0.0204,0.0433,0.2431,0.5059,0.0028,0.0159,0.0487,0.0187,0.0965
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171821657665.tiff,canyons/calibration/imgs/16233171821657665.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5795,False,0.0003,0.0008,0.0001,0.0043,0.0159,0.0297,0.1215,0.5795,0.0031,0.0153,0.0670,0.0211,0.1417
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171822747061.tiff,canyons/calibration/imgs/16233171822747061.tiff,flsea_vi,canyons/calibration,man_made_structure,0.8431,False,0.0002,0.0003,0.0001,0.0016,0.0054,0.0062,0.0590,0.8431,0.0016,0.0120,0.0276,0.0095,0.0334
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171823740480.tiff,canyons/calibration/imgs/16233171823740480.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6395,False,0.0004,0.0014,0.0003,0.0061,0.0084,0.0426,0.0520,0.6395,0.0031,0.0110,0.0983,0.0178,0.1189
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171824758400.tiff,canyons/calibration/imgs/16233171824758400.tiff,flsea_vi,canyons/calibration,man_made_structure,0.4668,False,0.0005,0.0016,0.0003,0.0040,0.0178,0.0261,0.0952,0.4668,0.0031,0.0260,0.1422,0.0269,0.1894
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171825675080.tiff,canyons/calibration/imgs/16233171825675080.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5481,False,0.0010,0.0017,0.0003,0.0024,0.0121,0.0435,0.0796,0.5481,0.0043,0.0219,0.0760,0.0183,0.1907
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171826696050.tiff,canyons/calibration/imgs/16233171826696050.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5379,False,0.0011,0.0017,0.0004,0.0060,0.0139,0.0554,0.0861,0.5379,0.0035,0.0359,0.0890,0.0157,0.1534
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171827696795.tiff,canyons/calibration/imgs/16233171827696795.tiff,flsea_vi,canyons/calibration,man_made_structure,0.3359,False,0.0013,0.0017,0.0009,0.0082,0.0139,0.0755,0.1915,0.3359,0.0058,0.0371,0.0611,0.0218,0.2454
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171828708515.tiff,canyons/calibration/imgs/16233171828708515.tiff,flsea_vi,canyons/calibration,man_made_structure,0.4189,False,0.0010,0.0005,0.0007,0.0047,0.0125,0.0096,0.2155,0.4189,0.0025,0.0412,0.0476,0.0140,0.2314
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171829689474.tiff,canyons/calibration/imgs/16233171829689474.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6024,False,0.0008,0.0009,0.0006,0.0063,0.0120,0.0183,0.1054,0.6024,0.0028,0.0209,0.0630,0.0087,0.1580
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171830801656.tiff,canyons/calibration/imgs/16233171830801656.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7205,False,0.0004,0.0005,0.0005,0.0030,0.0096,0.0041,0.1335,0.7205,0.0016,0.0225,0.0335,0.0065,0.0636
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171831724296.tiff,canyons/calibration/imgs/16233171831724296.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6321,False,0.0017,0.0039,0.0017,0.0106,0.0173,0.0169,0.0349,0.6321,0.0027,0.0143,0.1070,0.0267,0.1303
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171832713132.tiff,canyons/calibration/imgs/16233171832713132.tiff,flsea_vi,canyons/calibration,man_made_structure,0.8203,False,0.0007,0.0031,0.0009,0.0096,0.0071,0.0352,0.0343,0.8203,0.0018,0.0047,0.0379,0.0048,0.0397
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171833827431.tiff,canyons/calibration/imgs/16233171833827431.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6696,False,0.0018,0.0097,0.0015,0.0107,0.0149,0.0527,0.0223,0.6696,0.0024,0.0133,0.0782,0.0173,0.1056
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171834662175.tiff,canyons/calibration/imgs/16233171834662175.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7638,False,0.0013,0.0071,0.0009,0.0087,0.0074,0.0429,0.0117,0.7638,0.0014,0.0070,0.0584,0.0096,0.0799
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171835673783.tiff,canyons/calibration/imgs/16233171835673783.tiff,flsea_vi,canyons/calibration,man_made_structure,0.4363,False,0.0028,0.0129,0.0015,0.0082,0.0044,0.0776,0.0350,0.4363,0.0067,0.0168,0.0820,0.0488,0.2671
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171836866293.tiff,canyons/calibration/imgs/16233171836866293.tiff,flsea_vi,canyons/calibration,man_made_structure,0.6669,False,0.0021,0.0114,0.0009,0.0150,0.0060,0.0428,0.0359,0.6669,0.0018,0.0192,0.0818,0.0239,0.0922
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171837746565.tiff,canyons/calibration/imgs/16233171837746565.tiff,flsea_vi,canyons/calibration,man_made_structure,0.7057,False,0.0009,0.0078,0.0006,0.0154,0.0061,0.0379,0.0220,0.7057,0.0016,0.0097,0.0724,0.0191,0.1007
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171838699093.tiff,canyons/calibration/imgs/16233171838699093.tiff,flsea_vi,canyons/calibration,blurry_corrupt,0.2345,True,0.0024,0.0130,0.0006,0.0216,0.0108,0.1332,0.2040,0.1626,0.0036,0.0104,0.1664,0.0368,0.2345
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/calibration/imgs/16233171839754071.tiff,canyons/calibration/imgs/16233171839754071.tiff,flsea_vi,canyons/calibration,man_made_structure,0.5681,False,0.0013,0.0177,0.0004,0.0135,0.0062,0.1415,0.0409,0.5681,0.0112,0.0142,0.0855,0.0285,0.0710
